error,time_centr,times,alpha,dijkstra_time,R_number,speed_up,nodes,edges,sparsity,k,name_city,node_group,node_group_gap,density,average_clustering,avg number of points in cluster,diameter,average degrees,modularity
13.13675980860712,0.0533969402313232,0.7194600105285645,0.226,1.0612263679504397,6722644,1.4750317632953502,500,675,1.35,4.424778761061947,Горкі,1,"(385.0, 586.0]",0.0054108216432865,0.0386666666666666,4.424778761061947,42,2.7,0.6265766803840881
17.26349825573116,0.0641632080078125,0.7745091915130615,0.36,1.0612263679504397,6722644,1.3701920901380844,500,675,1.35,2.7777777777777777,Горкі,1,"(385.0, 586.0]",0.0054108216432865,0.0386666666666666,2.7777777777777777,42,2.7,0.5090644718792873
15.085167776361669,0.0794634819030761,0.8805112838745117,0.558,1.0612263679504397,6722644,1.2052388054366865,500,675,1.35,1.7921146953405018,Горкі,1,"(385.0, 586.0]",0.0054108216432865,0.0386666666666666,1.7921146953405018,42,2.7,0.3365179698216738
3.453463814824879,0.3653280735015869,9.362526178359984,0.008,3.770747184753418,6722697,0.4027489069636901,717,1037,1.4463040446304043,125.0,Асіповічы,2,"(586.0, 742.0]",0.0040399554319285,0.0190609019060902,125.0,45,2.892608089260809,0.7563403817666308
5.158743191666085,0.1929218769073486,6.192394018173218,0.015,3.770747184753418,6722697,0.6089320501387934,717,1037,1.4463040446304043,66.66666666666667,Асіповічы,2,"(586.0, 742.0]",0.0040399554319285,0.0190609019060902,66.66666666666667,45,2.892608089260809,0.8242147579110055
7.858875584736974,0.1228077411651611,4.402369499206543,0.026,3.770747184753418,6722697,0.8565267375746255,717,1037,1.4463040446304043,38.46153846153846,Асіповічы,2,"(586.0, 742.0]",0.0040399554319285,0.0190609019060902,38.46153846153846,45,2.892608089260809,0.8456264779810465
8.088471369302718,0.0914821624755859,3.1042819023132324,0.053,3.770747184753418,6722697,1.2146922552180432,717,1037,1.4463040446304043,18.867924528301888,Асіповічы,2,"(586.0, 742.0]",0.0040399554319285,0.0190609019060902,18.867924528301888,45,2.892608089260809,0.8137448633910781
8.087960954716348,0.0817639827728271,2.3343210220336914,0.096,3.770747184753418,6722697,1.6153507376069007,717,1037,1.4463040446304043,10.416666666666666,Асіповічы,2,"(586.0, 742.0]",0.0040399554319285,0.0190609019060902,10.416666666666666,45,2.892608089260809,0.7550961576909881
9.548532159975666,0.0896806716918945,2.118546962738037,0.169,3.770747184753418,6722697,1.779874249226015,717,1037,1.4463040446304043,5.9171597633136095,Асіповічы,2,"(586.0, 742.0]",0.0040399554319285,0.0190609019060902,5.9171597633136095,45,2.892608089260809,0.6603523999668952
9.09348618356011,0.1163063049316406,2.2165510654449463,0.314,3.770747184753418,6722697,1.7011776735206798,717,1037,1.4463040446304043,3.184713375796178,Асіповічы,2,"(586.0, 742.0]",0.0040399554319285,0.0190609019060902,3.184713375796178,45,2.892608089260809,0.5010689354072884
9.186646674518096,0.1514506340026855,2.688389778137207,0.515,3.770747184753418,6722697,1.402604345329039,717,1037,1.4463040446304043,1.941747572815534,Асіповічы,2,"(586.0, 742.0]",0.0040399554319285,0.0190609019060902,1.941747572815534,45,2.892608089260809,0.3383113145348254
2.601779284316745,0.383303165435791,9.321933507919312,0.012,7.225873708724976,6724534,0.775147527343586,1051,1671,1.5899143672692673,83.33333333333333,Славянск-на-Кубани,5,"(1008.0, 1119.0]",0.0030284083186081,0.0204567078972407,83.33333333333333,54,3.1798287345385345,0.8242241625991451
6.794731506095005,0.2613890171051025,7.635903596878052,0.02,7.225873708724976,6724534,0.9463023749644092,1051,1671,1.5899143672692673,50.0,Славянск-на-Кубани,5,"(1008.0, 1119.0]",0.0030284083186081,0.0204567078972407,50.0,54,3.1798287345385345,0.8406346371964311
6.474680746697822,0.1681022644042968,4.900924921035767,0.035,7.225873708724976,6724534,1.4743897988949095,1051,1671,1.5899143672692673,28.57142857142857,Славянск-на-Кубани,5,"(1008.0, 1119.0]",0.0030284083186081,0.0204567078972407,28.57142857142857,54,3.1798287345385345,0.823715073304919
5.773452427779055,0.1498510837554931,3.636812210083008,0.077,7.225873708724976,6724534,1.9868701740198045,1051,1671,1.5899143672692673,12.987012987012989,Славянск-на-Кубани,5,"(1008.0, 1119.0]",0.0030284083186081,0.0204567078972407,12.987012987012989,54,3.1798287345385345,0.7618083467723598
6.742521582372876,0.1623919010162353,3.163968086242676,0.143,7.225873708724976,6724534,2.283801072502585,1051,1671,1.5899143672692673,6.993006993006994,Славянск-на-Кубани,5,"(1008.0, 1119.0]",0.0030284083186081,0.0204567078972407,6.993006993006994,54,3.1798287345385345,0.6696268337869117
9.046274748934502,0.2163949012756347,3.3608040809631348,0.259,7.225873708724976,6724534,2.150043124993527,1051,1671,1.5899143672692673,3.861003861003861,Славянск-на-Кубани,5,"(1008.0, 1119.0]",0.0030284083186081,0.0204567078972407,3.861003861003861,54,3.1798287345385345,0.532558077902302
8.399283228249727,0.2999429702758789,4.1914963722229,0.445,7.225873708724976,6724534,1.723936529352842,1051,1671,1.5899143672692673,2.247191011235955,Славянск-на-Кубани,5,"(1008.0, 1119.0]",0.0030284083186081,0.0204567078972407,2.247191011235955,54,3.1798287345385345,0.3495960771294462
2.120339210757205,0.4271984100341797,6.69453239440918,0.778,7.225873708724976,6724534,1.0793694440495256,1051,1671,1.5899143672692673,1.2853470437017995,Славянск-на-Кубани,5,"(1008.0, 1119.0]",0.0030284083186081,0.0204567078972407,1.2853470437017995,54,3.1798287345385345,0.13990769421407426
