,Широта,Долгота
79749,55.7299,52.394644
79750,55.743608,52.418953
79751,55.752975,52.408614
79752,55.734522,52.384355
79753,55.758903,52.458109
79754,55.74006,52.407814
79755,55.747258,52.400335
79756,55.72485,52.381276
79757,55.747442,52.422057
79758,55.713215,52.399251
79759,55.746864,52.414996
79760,55.746631,52.46361
79761,55.726548,52.388683
79762,55.747426,52.422084
79763,55.74814,52.443515
79764,55.751259,52.396844
79765,55.784107,52.420113
79766,55.745069,52.391259
79767,55.752321,52.426388
79768,55.753969,52.42942
79769,55.746291,52.420966
79770,55.749619,52.418894
79771,55.780561,52.388082
79772,55.741718,52.37638
79773,55.724553,52.381297
79774,55.738326,52.386251
79775,55.733735,52.405295
79776,55.749665,52.384325
79777,55.705664,52.346043
79778,55.752407,52.425831
79779,55.726708,52.389347
79780,55.780218,52.404927
79781,55.743139,52.421505
79782,55.715961,52.368901
79783,55.749745,52.405151
79784,55.704466,52.382358
79785,55.687592,52.305596
79786,55.702687,52.329407
79787,55.738576,52.386131
79788,55.718162,52.385573
79789,55.741845,52.414579
79790,55.701756,52.380421
79791,55.700565,52.318167
79792,55.746199,52.424179
79793,55.719044,52.410461
79794,55.720519,52.374946
79795,55.741868,52.451864
79796,55.752483,52.410588
79797,55.693669,52.308469
79798,55.754508,52.431223
79799,55.735701,52.383871
79800,55.730121,52.395049
79801,55.671758,52.296026
79802,55.745001,52.42032
79803,55.743666,52.391717
79804,55.702923,52.328615
79805,55.745942,52.424793
79806,55.767979,52.457059
79807,55.746822,52.414913
79808,55.746474,52.383487
79809,55.77981,52.426949
79810,55.698968,52.319479
79811,55.856492,52.488459
79812,55.694259,52.346528
79813,55.74713,52.380563
79814,55.7465,52.463368
79815,55.699365,52.31587
79816,55.752014,52.409252
79817,55.704874,52.342788
79818,55.730446,52.395648
79819,55.745694,52.424158
79820,55.763056,52.445815
79821,55.754468,52.427746
79822,55.698463,52.31967
79823,55.72699,52.401904
79824,55.721306,52.408245
79825,55.673932,52.295986
79826,55.760998,52.452952
79827,55.744434,52.430019
79828,55.7021,52.381574
79829,55.683261,52.298944
79830,55.670252,52.341019
79831,55.810265,52.335878
79832,55.718263,52.412988
79833,55.75148,52.410117
79834,55.755414,52.433255
79835,55.710813,52.397582
79836,55.751531,52.408463
79837,55.72953,52.394729
79838,55.689819,52.358713
79839,55.694053,52.335035
79840,55.745127,52.379047
79841,55.675299,52.332767
79842,55.730222,52.39195
79843,55.729101,52.427058
79844,55.752014,52.409252
79845,55.745477,52.42088
79846,55.743658,52.391764
79847,55.742974,52.421919
79848,55.732485,52.39717
79849,55.749349,52.39201
79850,55.733274,52.366361
79851,55.738052,52.377599
79852,55.797929,52.363074
79853,55.720724,52.37889
79854,55.733621,52.436476
79855,55.741446,52.412931
79856,55.674282,52.327537
79857,55.752014,52.409252
79858,55.700059,52.317071
79859,55.706417,52.394248
79860,55.702429,52.382491
79861,55.671722,52.296098
79862,55.740905,52.393253
79863,55.798548,52.359974
79864,55.730264,52.392463
79865,55.748541,52.400112
79866,55.672543,52.324781
79867,55.68654,52.29472
79868,55.700809,52.332412
79869,55.746795,52.415623
79870,55.722533,52.35939
79871,55.788705,52.434123
79872,55.718039,52.412577
79873,55.685219,52.303359
79874,55.744723,52.422509
79875,55.741656,52.393354
79876,55.745289,52.39874
79877,55.722648,52.381716
79878,55.74796,52.417301
79879,55.758627,52.410434
79880,55.734762,52.403266
79881,55.737739,52.385874
79882,55.722265,52.359759
79883,55.744995,52.409254
79884,55.756083,52.409065
79885,55.672587,52.33733
79886,55.741,52.393013
79887,55.736447,52.385959
79888,55.684777,52.336939
79889,55.76538,52.449175
79890,55.737695,52.417058
79891,55.73016,52.392052
79892,55.734129,52.415726
79893,55.681772,52.333804
79894,55.751958,52.019309
79895,55.741782,52.36509
79896,55.748456,52.382708
79897,55.643744,52.645557
79898,55.745196,52.379083
79899,55.751733,52.419402
79900,55.73259,52.388698
79901,55.732079,52.396422
79902,55.752762,52.425778
79903,55.752204,52.017068
79904,55.746069,52.383632
79905,55.718106,52.4127
79906,55.744469,52.420961
79907,55.694204,52.335067
79908,55.768449,52.461056
79909,55.752014,52.409252
79910,55.754395,52.43106
79911,55.684483,52.348988
79912,55.737071,52.442988
79913,55.693219,52.308678
79914,55.744608,52.455658
79915,55.742931,52.434655
79916,55.725823,52.388633
79917,55.719044,52.410461
79918,55.708196,52.434331
79919,55.694311,52.335018
79920,55.680497,52.280373
79921,55.693304,52.309163
79922,55.730109,52.392761
79923,55.688187,52.35571
79924,55.724081,52.443767
79925,55.752487,52.397997
79926,55.745049,52.379166
79927,55.718016,52.412534
79928,55.720519,52.374946
79929,55.731876,52.396048
79930,55.748654,52.399898
79931,55.751867,52.44764
79932,55.701342,52.332133
79933,55.74184,52.373886
79934,55.695097,52.304779
79935,55.762967,52.443193
79936,55.760725,52.452492
79937,55.770937,52.429993
79938,55.745322,52.431311
79939,55.730106,52.392124
79940,55.753383,52.408995
79941,55.810919,52.327147
79942,55.724877,52.38139
79943,55.738725,52.528502
79944,55.782843,52.061937
79945,55.685088,52.347008
79946,55.724577,52.38158
79947,55.742917,52.431695
79948,55.748928,52.391468
79949,55.742031,52.365744
79950,55.68634,52.348211
79951,55.754947,52.46124
79952,55.745229,52.379099
79953,55.780824,52.189129
79954,55.694869,52.365875
79955,55.751568,52.43358
79956,55.682558,52.299258
79957,55.685321,52.335487
79958,55.655274,52.327532
79959,55.745405,52.431663
79960,55.739301,52.425492
79961,55.756236,52.056562
79962,55.67275,52.281592
79963,55.696207,52.413928
79964,55.744908,52.028961
79965,55.745792,52.475788
79966,55.753885,52.014407
79967,55.710098,52.39337
79968,55.717211,52.391648
79969,55.75157,52.015782
79970,55.737965,52.419711
79971,55.75293,52.423818
79972,55.674888,52.463397
79973,55.724719,52.380995
79974,55.764513,52.433852
79975,55.743961,52.434162
79976,55.726029,52.400061
79977,55.759334,52.411812
79978,55.742251,52.415534
79979,55.733908,52.404419
79980,55.718283,52.358278
79981,55.766352,52.222816
79982,55.760998,52.452952
79983,55.747185,52.427557
79984,55.717102,52.371059
79985,55.704388,52.400097
79986,55.745011,52.37923
79987,55.738916,52.540972
79988,55.735621,52.387621
79989,55.717035,52.377553
79990,55.780336,52.40463
79991,55.70377,52.345559
79992,55.695456,52.371039
79993,55.670975,52.321799
79994,55.629516,51.803678
79995,55.765587,52.411035
79996,55.734068,52.498455
79997,55.669535,52.300103
79998,55.651831,51.81329
79999,55.743361,52.434035
80000,55.757034,52.416418
80001,55.746685,52.415357
80002,55.754543,52.431164
80003,55.710111,52.355963
80004,55.6497,51.810004
80005,55.74359,52.43476
80006,55.672706,52.278695
80007,55.718148,52.412777
80008,55.725061,52.374577
80009,55.687495,52.305437
80010,55.75478,52.414415
80011,55.711756,52.424981
80012,55.718066,52.412626
80013,55.729375,52.393284
80014,55.702153,52.350851
80015,55.72151,52.441396
80016,55.691717,52.421727
80017,55.69678,52.368788
80018,55.733908,52.404419
80019,55.762551,52.428404
80020,55.730791,52.407278
80021,55.75416,52.452197
80022,55.676118,52.329581
80023,55.714006,52.400127
80024,55.739776,52.380395
80025,55.712614,52.392991
80026,55.75816,52.053307
80027,55.74702,52.420102
80028,55.643743,51.81595
80029,55.766052,52.412067
80030,55.743105,52.436241
80031,55.731851,52.495665
80032,55.697429,52.359924
80033,55.726092,52.400126
80034,55.672436,52.337024
80035,55.68771,52.436055
80036,55.766119,52.413028
80037,55.776149,52.024281
80038,55.688497,52.355908
80039,55.733898,52.404192
80040,55.696748,52.311218
80041,55.751168,52.016557
80042,55.741679,52.387159
80043,55.71086,52.42333
80044,55.723361,52.400072
80045,55.724755,52.381095
80046,55.742765,52.435003
80047,55.741701,52.374017
80048,55.700271,52.407107
80049,55.728152,52.379967
80050,55.750151,52.478171
80051,55.718842,52.414881
80052,55.728208,52.378477
80053,55.778882,52.026592
80054,55.729101,52.427058
80055,55.74682,52.413738
80056,55.74142,52.425519
80057,55.730063,52.392626
80058,55.649899,51.822033
80059,55.757968,52.391566
80060,55.779895,52.426774
80061,55.752236,52.018407
80062,55.72085,52.407434
80063,55.718179,52.416251
80064,55.72001,52.365319
80065,55.68778,52.352539
80066,55.763658,52.425557
80067,55.662454,52.271729
80068,55.75823,52.007794
80069,55.703494,52.34557
80070,55.741471,52.412977
80071,55.671826,52.338329
80072,55.700766,52.35536
80073,55.740627,52.480572
80074,55.684118,52.280317
80075,55.673529,52.458589
80076,55.712094,52.40199
80077,55.641175,51.807531
80078,55.756881,52.04378
80079,55.712094,52.40199
80080,55.717599,52.38253
80081,55.743847,52.434357
80082,55.790706,52.420506
80083,55.742669,52.435344
80084,55.733592,52.399266
80085,55.69563,52.340032
80086,55.637704,51.794769
80087,55.65612,52.347517
80088,55.648057,51.834266
80089,55.741561,52.412369
80090,55.888039,52.308122
80091,55.62185,51.785289
80092,55.758122,52.535506
80093,55.69616,52.306003
80094,55.660313,52.275663
80095,55.746896,52.425998
80096,55.684454,52.298765
80097,55.726096,52.400442
80098,55.687199,52.353535
80099,55.715969,52.400315
80100,55.80422,52.348902
80101,55.748884,52.444701
80102,55.710955,52.437386
80103,55.676519,52.293757
80104,55.674231,52.334176
80105,55.73997,52.428836
80106,55.694452,52.3673
80107,55.713549,52.437329
80108,55.709008,52.397807
80109,55.67206,52.277397
80110,55.742755,52.365966
80111,55.74359,52.43476
80112,55.639688,51.810319
80113,55.687424,52.305113
80114,55.74401,52.434079
80115,55.69915,52.315552
80116,55.664328,52.269304
80117,55.7118,52.411452
80118,55.673011,52.280013
80119,55.701525,52.343633
80120,55.693668,52.454978
80121,55.751572,52.419921
80122,55.701727,52.314497
80123,55.719163,52.414666
80124,55.724052,52.386616
80125,55.726198,52.418532
80126,55.742876,52.431547
80127,55.742567,52.365996
80128,55.708688,52.396811
80129,55.632392,51.786612
80130,55.751958,52.019309
80131,55.743975,52.434139
80132,55.756986,52.425908
80133,55.710955,52.437386
80134,55.722575,52.359205
80135,55.675496,52.453965
80136,55.888693,52.308666
80137,55.625943,51.806877
80138,55.657628,52.347386
80139,55.625454,51.806027
80140,55.644136,51.818958
80141,55.669338,52.342205
80142,55.713415,52.394176
80143,55.751264,52.021536
80144,55.813604,51.999034
80145,55.744097,52.024215
80146,55.748913,52.399546
80147,55.706888,52.396472
80148,55.638127,51.795414
80149,55.689431,52.359479
80150,55.626785,51.787115
80151,55.72151,52.441396
80152,55.687012,52.289077
80153,55.631445,51.806524
80154,55.743095,52.431587
80155,55.645541,51.806223
80156,55.741572,52.475588
80157,55.7432,52.366193
80158,55.64789,51.807154
80159,55.775132,52.012328
80160,55.759264,52.01849
80161,55.754443,52.011882
80162,55.760786,52.0136
80163,55.756321,52.055889
80164,55.894638,52.316204
80165,55.726357,52.417361
80166,55.719359,52.41904
80167,,
80168,55.687347,52.283105
80169,55.628839,51.812107
80170,55.724577,52.38158
80171,55.719072,52.414874
80172,55.686597,52.287196
80173,55.756114,52.05332
80174,55.626845,51.791421
80175,55.641932,51.799229
80176,55.675472,52.330691
80177,55.906563,52.26759
80178,55.651252,51.803456
80179,55.751629,52.433476
80180,55.637796,51.820687
80181,55.648281,51.834451
80182,55.662493,52.271159
80183,55.672013,52.276563
80184,55.659007,52.275568
80185,55.659667,52.582632
80186,55.649053,51.83497
80187,55.672346,52.27703
80188,55.647178,51.808656
80189,55.657636,52.346382
80190,55.687849,52.274039
80191,55.629744,51.788274
80192,55.637381,51.794275
80193,55.756758,52.058564
80194,55.564251,52.101373
80195,55.662506,52.267556
80196,55.802203,52.532349
80197,55.717664,52.368028
80198,55.750861,52.420188
80199,55.755882,52.06185
80200,55.62053,51.824652
80201,55.648757,51.804052
80202,55.636252,51.804708
80203,55.690078,52.448493
80204,55.702741,52.402878
80205,55.7118,52.411452
80206,55.698626,52.40987
80207,55.742526,52.365972
80208,55.714434,52.388699
80209,55.760661,52.452535
80210,55.725511,52.424529
80211,55.701454,52.315986
80212,55.690386,52.336387
80213,55.697792,52.365723
80214,55.753892,52.424052
80215,55.755689,52.424658
80216,55.743246,52.36622
80217,55.753056,52.430971
80218,55.737231,52.433143
80219,55.71841,52.413259
80220,55.637406,51.821265
80221,55.814388,52.043684
80222,55.626753,51.807468
80223,55.629343,51.803507
80224,55.636003,51.803964
80225,55.646641,51.807866
80226,55.647426,51.808529
80227,55.891256,52.247901
80228,55.668358,52.302402
80229,55.665153,52.338736
80230,55.683729,52.294165
80231,55.647611,51.808811
80232,55.681459,52.295976
80233,55.612964,51.789334
80234,55.660455,52.269028
80235,55.64316,52.333997
80236,55.639724,51.810357
80237,55.659378,52.346366
80238,55.682025,52.286862
80239,55.6824,52.286075
80240,55.626093,51.799485
80241,55.753968,52.014894
80242,55.66462,52.271485
80243,55.661142,52.272943
80244,55.626705,51.786994
80245,55.942346,52.293307
80246,55.672894,52.285194
80247,55.648759,51.846067
80248,55.645979,51.840364
80249,55.642833,51.837759
80250,55.657842,52.24777
80251,55.626663,51.80773
80252,55.63219,51.786304
80253,55.894067,52.317774
80254,55.757849,52.005079
80255,55.774524,52.205961
80256,55.646188,51.807114
80257,55.651998,52.246125
80258,55.892121,52.304734
80259,55.757115,52.015399
80260,55.626704,51.791881
80261,55.627714,51.80099
80262,55.765878,52.222796
80263,55.760439,52.015135
80264,55.637646,51.799467
80265,55.62061,51.79074
80266,55.759601,52.009363
80267,55.664632,52.271732
80268,55.665029,52.270398
80269,55.653196,51.851153
80270,55.88593,52.312268
80271,55.661721,52.273285
80272,55.661444,52.273426
80273,55.890714,52.308782
80274,55.901029,52.31154
80275,55.643157,51.800428
80276,55.654375,51.826705
80277,55.592768,51.906668
80278,55.659608,52.271054
80279,55.905008,52.308135
80280,55.632755,51.796504
80281,55.659269,52.270315
80282,55.732226,53.093733
80283,55.639535,52.490795
80284,55.652887,51.830509
80285,55.625409,51.787813
80286,55.647953,51.80716
80287,55.650125,52.272795
80288,55.899072,52.322063
80289,55.755622,52.03051
80290,55.626845,51.791421
80291,55.751633,52.014763
80292,55.657851,52.247658
80293,55.657891,52.247571
80294,55.636579,51.811459
80295,55.643137,51.803229
80296,55.729085,52.621132
80297,55.629675,51.819686
80298,55.632517,51.784425
80299,55.774664,52.190567
80300,55.620055,51.788417
80301,55.558971,52.124937
80302,55.640518,51.812942
80303,55.615514,51.778104
80304,55.635087,51.811994
80305,55.90107,52.290901
80306,55.750263,52.017821
80307,55.647635,51.83391
80308,55.657072,51.823772
80309,55.760943,52.083331
80310,55.748895,52.010107
80311,55.633728,51.805208
80312,55.764173,52.005934
80313,55.88801,52.307525
80314,55.646653,51.808301
80315,55.753842,52.079993
80316,55.652945,51.830283
80317,55.640814,51.793414
80318,55.638017,51.82071
80319,55.754725,52.068538
80320,55.620579,51.790604
80321,55.759406,52.084266
80322,55.649205,51.804857
80323,55.75694,52.083261
80324,55.760729,52.083402
80325,55.626761,51.790763
80326,55.762331,52.06967
80327,55.621198,52.244799
80328,55.643532,51.798691
80329,55.643936,51.799247
80330,55.757837,52.019926
80331,55.680697,53.139346
80332,55.666854,51.821804
80333,55.640017,51.79237
80334,55.648015,52.61637
80335,55.631551,51.815883
80336,55.886309,52.317581
80337,55.775033,52.015238
80338,55.634709,51.804906
80339,55.60406,52.174587
80340,55.81517,51.99862
80341,55.632492,51.825513
80342,55.624296,51.817915
80343,55.891382,52.317698
80344,55.892413,52.318357
80345,55.755094,51.998974
80346,55.891114,52.305574
80347,55.645392,51.82955
80348,55.891916,52.307754
80349,55.634474,51.786366
80350,55.813614,51.99454
80351,55.622916,52.597301
80352,55.620967,51.790519
80353,55.652453,51.850692
80354,55.894259,52.312871
80355,55.75367,52.005782
80356,55.639292,51.834213
80357,55.895729,52.314152
80358,55.753285,52.021382
80359,55.656721,51.818885
80360,55.621742,51.824603
80361,55.703487,53.032962
80362,55.600991,51.907258
80363,55.640403,51.821509
80364,55.673648,52.128897
80365,55.623113,51.82031
80366,55.613237,51.816895
80367,55.895992,52.2513
80368,55.65567,51.824783
80369,55.625097,51.818794
80370,55.647635,51.83391
80371,55.771606,51.833814
80372,55.747947,52.010707
80373,55.639811,51.81031
80374,55.643263,51.799247
80375,55.629952,51.787778
80376,55.719664,53.101284
80377,56.001116,52.336439
80378,55.645176,51.805774
80379,55.643315,51.800672
80380,55.719466,53.101677
80381,55.746311,52.012196
80382,55.718682,53.084153
80383,55.658934,51.825693
80384,55.59899,51.807052
80385,55.643487,51.800438
80386,55.62642,51.809481
80387,55.732341,53.114417
80388,55.626962,51.798925
80389,55.844935,52.099099
80390,55.649474,51.809731
80391,55.622207,51.800468
80392,55.639928,51.792552
80393,55.625168,51.820869
80394,55.815052,51.994458
80395,55.633066,51.796978
80396,55.605028,51.849084
80397,55.643811,51.821133
80398,55.718759,53.091295
80399,55.650879,51.822508
80400,55.63539,52.742134
80401,55.713386,51.674568
80402,55.751887,52.016392
80403,55.617376,51.784282
80404,55.751528,52.014728
80405,55.65469,51.826764
80406,55.748036,52.01083
80407,55.523265,51.664554
80408,55.756189,52.009412
80409,55.620752,51.806857
80410,55.759865,52.009737
80411,55.642205,51.794179
80412,55.759899,52.009624
80413,55.596697,51.811884
80414,55.76875,52.0084
80415,55.758113,52.000684
80416,55.623917,51.79704
80417,55.629351,51.789088
80418,56.180037,52.462406
80419,,
80420,55.658124,51.807052
80421,55.641722,51.806845
80422,55.648905,51.805491
80423,55.718622,53.099866
80424,55.643427,51.818212
80425,55.628252,51.801807
80426,55.624292,51.817494
80427,55.634849,51.813374
80428,55.596371,51.801181
80429,55.630546,51.788193
80430,55.968645,52.629911
80431,55.653805,51.806976
80432,55.630973,51.788646
80433,55.603788,51.808702
80434,55.624674,51.804472
80435,55.70512,51.398032
80436,55.601759,51.807905
80437,55.688378,51.813466
80438,55.645859,52.841214
80439,55.545462,51.680248
80440,55.720206,53.10073
80441,55.642581,51.838919
80442,55.65484,51.826405
80443,56.179545,52.461117
80444,55.633518,51.81144
80445,55.623455,51.81886
80446,55.70743,53.047928
80447,55.70743,53.048007
80448,55.62454,51.818756
80449,55.711621,51.62754
80450,55.593588,51.790861
80451,55.624342,51.8215
80452,55.624272,51.818679
80453,55.617946,51.820879
80454,56.184054,52.480302
80455,55.719741,53.080357
80456,55.618049,51.810592
80457,56.180416,52.462844
80458,55.718715,53.091215
80459,55.660926,51.829153
80460,55.666346,51.823263
80461,55.656492,51.824288
80462,55.656621,51.824029
80463,55.681994,51.813322
80464,55.631332,51.827874
80465,55.636669,51.824089
80466,55.612371,51.836626
80467,55.630506,51.82196
80468,55.631624,51.815107
80469,55.623983,51.818731
80470,55.624345,51.817862
80471,56.17959,52.461117
80472,55.618985,51.81113
80473,55.704152,53.035295
80474,55.633066,51.796978
80475,55.639434,51.792351
80476,55.629426,51.797527
80477,55.618954,51.803461
80478,56.185563,52.475648
80479,55.626761,51.790763
80480,55.629272,51.789253
80481,55.624544,51.783878
80482,55.614052,51.784504
80483,55.594205,51.785696
80484,55.719803,53.104257
80485,55.720844,53.10451
80486,55.900632,51.735319
80487,56.179559,52.460711
80488,56.18522,52.480411
80489,56.186234,52.477801
80490,56.187791,52.47643
80491,56.141867,52.784486
80492,55.739557,51.552495
80493,56.209542,52.935632
80494,56.270127,51.521701
80495,56.275306,51.518333
80496,55.578293,42.053502
80497,55.574912,42.017722
80498,55.578436,42.053205
80499,55.577624,42.051456
80500,55.578371,42.052459
80501,55.579397,42.055275
80502,55.577238,42.054245
80503,55.578514,42.049853
80504,55.571097,42.037197
80505,55.578993,42.057286
80506,55.574126,42.008932
80507,55.579293,42.051785
80508,55.584502,42.011407
80509,55.55379,42.004744
80510,55.56774,42.046053
80511,55.571525,42.063765
80512,55.581926,42.00804
80513,55.583256,42.053479
80514,55.575146,42.03562
80515,55.568576,42.060414
80516,55.579003,42.044573
80517,55.573391,42.027713
80518,55.601998,41.967181
80519,55.578075,42.053691
80520,55.565794,42.020541
80521,55.572278,42.040732
80522,55.595657,42.034234
80523,55.546234,42.058849
80524,55.590284,41.994502
80525,55.578845,42.052047
80526,55.578558,42.053182
80527,55.578755,42.051889
80528,55.578632,42.056556
80529,55.582149,42.05378
80530,55.577023,42.036003
80531,55.580524,42.035545
80532,55.563404,42.043164
80533,55.592794,42.034307
80534,55.550587,42.059209
80535,55.571862,42.011161
80536,55.573837,42.036451
80537,55.554232,42.06096
80538,55.577371,42.044913
80539,55.578089,42.052647
80540,55.592763,42.034314
80541,55.552608,42.060465
80542,55.574432,42.02922
80543,55.56543,42.01597
80544,55.574488,42.010639
80545,55.552001,42.05543
80546,55.555074,42.060795
80547,55.574484,42.008818
80548,55.577235,42.050776
80549,55.578717,42.051919
80550,55.572626,42.037315
80551,55.572272,41.99744
80552,55.57766,42.046515
80553,55.585948,42.012346
80554,55.564696,42.016372
80555,55.553341,42.062753
80556,55.563986,42.017962
80557,55.572194,42.040352
80558,55.577761,42.051926
80559,55.578177,42.052583
80560,55.577023,42.036003
80561,55.574859,42.027182
80562,55.548033,42.068544
80563,55.575906,42.008063
80564,55.574334,42.051523
80565,55.569607,42.058512
80566,55.579851,42.013664
80567,55.574108,42.01599
80568,55.551648,42.055943
80569,55.574292,42.024735
80570,55.550364,42.049436
80571,55.576858,41.999063
80572,55.573339,42.057068
80573,55.571267,42.052888
80574,55.57449,42.039558
80575,55.574518,42.009029
80576,55.576652,41.999117
80577,55.574128,42.015666
80578,55.584739,42.012803
80579,55.580052,42.014872
80580,55.547056,42.066313
80581,55.552636,42.0604
80582,55.566598,42.061
80583,55.593925,42.034599
80584,55.590084,41.99454
80585,55.565126,42.027966
80586,55.574518,42.009606
80587,55.566598,42.061
80588,55.570624,42.068249
80589,55.554138,42.005527
80590,55.575698,41.971435
80591,55.528486,41.971413
80592,55.528299,41.970965
80593,55.520951,41.96553
80594,55.532172,41.979689
80595,55.530969,41.977401
80596,55.530602,41.97488
80597,55.527891,41.970995
80598,55.522544,41.963849
80599,55.549684,42.178393
80600,55.553217,42.181023
80601,55.551792,42.181968
80602,55.541443,42.18891
80603,55.541398,42.18891
80604,55.546352,42.197764
80605,55.540487,42.194026
80606,55.557338,42.205418
80607,55.334648,42.165988
80608,55.315807,42.182227
80609,55.519905,42.20669
80610,55.517023,42.209366
80611,55.467015,42.343649
80612,55.321292,42.16839
80613,55.317775,42.182472
80614,55.458035,42.362352
80615,55.326239,42.158811
80616,55.325849,42.188967
80617,55.326578,42.178063
80618,55.351882,42.16158
80619,55.426319,42.518266
80620,55.326402,42.179956
80621,55.310409,42.177641
80622,55.332477,42.190061
80623,55.316429,42.176187
80624,55.321951,42.134798
80625,55.328287,42.162925
80626,55.322076,42.167172
80627,56.229185,42.797333
80628,55.32536,42.191741
80629,55.334683,42.193375
80630,55.414376,42.515507
80631,55.326324,42.180554
80632,55.388401,42.104779
80633,55.328363,42.169029
80634,55.328665,42.196045
80635,55.333834,42.157739
80636,55.322957,42.155343
80637,55.339494,42.162791
80638,55.326004,42.193126
80639,55.334923,42.201781
80640,55.421074,42.522966
80641,55.328201,42.177439
80642,55.431632,42.509354
80643,55.323002,42.155264
80644,55.323002,42.1555
80645,55.321211,42.187671
80646,55.431178,42.514735
80647,55.341632,42.126173
80648,55.337474,41.634985
80649,55.334891,42.157076
80650,55.335078,42.161029
80651,55.329781,42.150249
80652,55.330117,42.16144
80653,55.324089,42.111336
80654,55.328242,42.163003
80655,55.328063,42.162846
80656,55.328488,42.168093
80657,55.331667,42.192035
80658,55.331644,42.192114
80659,55.331644,42.192153
80660,55.325791,42.155097
80661,55.32707,42.164745
80662,55.328291,42.177281
80663,55.331651,42.198414
80664,55.328083,42.179776
80665,55.321732,42.146625
80666,55.326357,42.180113
80667,55.325953,42.184357
80668,55.326204,42.18585
80669,55.322076,42.167172
80670,55.326049,42.193047
80671,55.319353,42.14981
80672,55.325265,42.193144
80673,55.319191,42.154691
80674,55.834227,42.751008
80675,55.320777,42.183539
80676,55.319481,42.181398
80677,55.318647,42.179559
80678,55.317021,42.175908
80679,55.316937,42.17797
80680,55.322953,42.215531
80681,55.31558,42.178094
80682,55.317872,42.19292
80683,55.315833,42.184031
80684,55.304002,42.089285
80685,55.304002,42.089324
80686,55.310409,42.17772
80687,55.309746,42.179961
80688,55.79978,42.767899
80689,55.431123,42.504262
80690,55.431169,42.50529
80691,55.432123,42.51269
80692,55.431719,42.512809
80693,55.433606,42.515194
80694,55.431134,42.514656
80695,55.417344,42.500053
80696,55.427087,42.514278
80697,55.427042,42.514278
80698,55.424991,42.517753
80699,55.424946,42.517753
80700,55.425167,42.518454
80701,55.426414,42.52
80702,55.424236,42.520335
80703,,
80704,,
80705,55.414421,42.515507
80706,55.42414,42.526198
80707,55.42074,42.527101
80708,55.419594,42.526635
80709,55.41943,42.526656
80710,55.422562,42.530349
80711,55.422517,42.530349
80712,55.414079,42.531354
80713,55.413362,42.53324
80714,55.413901,42.534586
80715,55.415519,42.536963
80716,55.338639,41.665193
80717,55.865021,41.761401
80718,55.409652,42.557096
80719,55.868761,41.759951
80720,55.403135,42.556068
80721,55.399438,42.563111
80722,55.33861,41.625725
80723,55.324679,41.649661
80724,55.323335,41.647833
80725,55.215562,41.604938
80726,55.328673,41.607253
80727,55.789708,42.634538
80728,56.240272,42.088631
80729,56.228908,42.799031
80730,55.96099,42.367112
80731,55.961608,42.366325
80732,56.221777,42.133905
80733,55.800293,42.77093
80734,56.212136,41.328709
80735,56.236964,41.985303
80736,55.242979,43.0972
80737,55.867167,42.859435
80738,55.883978,42.882801
80739,55.951681,40.878135
80740,56.236701,42.106789
80741,56.238296,41.998572
80742,56.243992,42.132688
80743,56.244781,42.135561
80744,56.244986,42.13573
80745,56.244922,42.166192
80746,56.246827,42.133594
80747,56.246716,42.159989
80748,55.239776,43.089563
80749,56.177556,42.658932
80750,56.202523,42.693273
80751,56.194666,42.72172
80752,56.500024,43.605014
80753,56.679104,43.46834
80754,68.96801,33.070514
80755,68.971071,33.070722
80756,68.960368,33.069547
80757,68.967163,33.098875
80758,68.970342,33.085404
80759,68.912186,33.0866
80760,68.913594,33.095846
80761,68.965103,33.069667
80762,68.978198,33.079692
80763,68.953266,33.084144
80764,68.915403,33.093649
80765,68.965192,33.076375
80766,68.970674,33.072343
80767,68.976736,33.088024
80768,68.973093,33.114593
80769,68.962794,33.071811
80770,68.952132,33.087631
80771,68.971368,33.083987
80772,68.964969,33.091265
80773,68.96542,33.072888
80774,68.965618,33.075769
80775,68.967082,33.074396
80776,68.960878,33.108803
80777,68.965726,33.073973
80778,68.956679,33.069416
80779,68.972591,33.073118
80780,68.969407,33.075221
80781,68.952199,33.076964
80782,68.96085,33.071281
80783,68.953134,33.0824
80784,68.967982,33.071569
80785,68.90649,33.090974
80786,68.992495,33.09867
80787,68.959195,33.093497
80788,68.96687,33.071565
80789,68.967592,33.101613
80790,68.970589,33.072178
80791,68.965218,33.075621
80792,68.914693,33.095002
80793,68.952779,33.049734
80794,68.960672,33.069189
80795,68.968333,33.100014
80796,68.966826,33.072846
80797,68.961087,33.063001
80798,68.912164,33.09283
80799,68.960593,33.108504
80800,68.960616,33.073177
80801,68.953021,33.080746
80802,68.971502,33.080707
80803,68.956622,33.071286
80804,68.968244,33.073715
80805,68.975871,33.113579
80806,68.944502,33.099646
80807,68.997923,33.113571
80808,68.960465,33.085261
80809,69.008792,33.089712
80810,68.973312,33.074504
80811,68.972108,33.081039
80812,68.92092,33.115488
80813,69.001673,33.094457
80814,68.97174,33.079843
80815,68.975564,33.093869
80816,68.969217,33.073984
80817,68.991022,33.100027
80818,68.956367,33.070984
80819,68.962121,33.061573
80820,68.960011,33.109621
80821,68.974883,33.115383
80822,68.95644,33.06954
80823,69.002536,33.062055
80824,68.976463,33.093049
80825,68.964472,33.089442
80826,68.967886,33.078852
